sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A4546,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,28.20918958
A4547,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,26.85792707
A4548,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,11.4231139
A4549,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,15.29153172
A4550,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,16.99298208
A4551,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,16.12324331
A4552,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,12.41339613
A4553,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,14.59543965
A4554,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,16.62719705
A4555,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,19.53732571
A4556,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,16.41611889
A4557,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,18.13980483
A4558,0.228055268,9.299999955,1.311600045,3.8469,1392,0.070460864,0.14972981,25.27182658
A4559,0.228055268,9.299999955,1.311600045,3.8469,1392,0.070460864,0.14972981,22.93445261
A4560,0.228055268,9.299999955,1.311600045,3.8469,1392,0.070460864,0.14972981,22.28088833
A4561,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,11.15020317
A4562,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,14.35269331
A4563,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,19.14113676
A4564,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,19.46209229
A4565,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,18.72814782
A4566,0.12586906,24.13696045,1.780240011,2.9014,77,0.163069554,0.250375957,13.96729325
A4567,0.12586906,24.13696045,1.780240011,2.9014,77,0.163069554,0.250375957,17.48795996
A4568,0.12586906,24.13696045,1.780240011,2.9014,77,0.163069554,0.250375957,16.21757703
A4569,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,21.74863077
A4570,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,21.23185446
A4571,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,22.09425733
A4572,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,23.15274014
A4573,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,22.0135102
A4574,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,2.604010453
A4575,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-0.80446856
A4576,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.462581466
A4577,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-4.654670496
A4578,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-2.579749883
A4579,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-4.418688447
A4580,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-3.088852762
A4581,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,15.29079991
A4582,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,1.061301856
A4583,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-4.986053481
A4584,0,0,0,0,0,0,0,0.045672275
A4585,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,-2.121513074
A4586,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,12.50199739
A4587,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,9.073485391
A4588,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,9.99717103
A4589,0,0,0,0,0,0,0,14.65045691
A4590,0,0,0,0,0,0,0,13.25423957
A4591,0,0,0,0,0,0,0,10.44673581
A4592,0,0,0,0,0,0,0,14.88037545
A4593,0,0,0,0,0,0,0,16.32306367
A4594,0,0,0,0,0,0,0,9.562757142
A4595,0,0,0,0,0,0,0,7.749095275
A4596,0,0,0,0,0,0,0,5.233101578
A4597,0.200066632,18.96988758,1.280400064,0.1939,1754,0.124221742,0.120560633,0.208707517
A4598,0.200066632,18.96988758,1.280400064,0.1939,1754,0.124221742,0.120560633,-2.002774298
A4599,0.200066632,18.96988758,1.280400064,0.1939,1754,0.124221742,0.120560633,-3.842745569
A4600,0.362814566,28.73808779,1.880000029,1.9061,1513,0.277460865,0.262127156,22.60732869
A4601,0.362814566,28.73808779,1.880000029,1.9061,1513,0.277460865,0.262127156,25.91815507
A4602,0.362814566,28.73808779,1.880000029,1.9061,1513,0.277460865,0.262127156,29.49467522
A4603,0.08094938,13.54407723,0.444598358,1.3272,734,0.031769544,0.013779704,17.43709185
A4604,0.08094938,13.54407723,0.444598358,1.3272,734,0.031769544,0.013779704,18.21551402
A4605,0.08094938,13.54407723,0.444598358,1.3272,734,0.031769544,0.013779704,18.85363905
A4606,0.018176136,19.022324,0.846198455,0.1106,404,0.001643479,0.051647609,23.08231661
A4607,0.018176136,19.022324,0.846198455,0.1106,404,0.001643479,0.051647609,20.81972513
A4608,0.018176136,19.022324,0.846198455,0.1106,404,0.001643479,0.051647609,16.33986956
A4609,1.810697831,0.50179219,0.120399911,5.9739,2886,0.194473923,0.701619733,17.12294726
A4610,1.810697831,0.50179219,0.120399911,5.9739,2886,0.194473923,0.701619733,12.57214246
A4611,1.810697831,0.50179219,0.120399911,5.9739,2886,0.194473923,0.701619733,9.238666122
A4612,1.810697831,0.50179219,0.120399911,5.9739,2886,0.194473923,0.701619733,9.092986752
A4613,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,6.710358969
A4614,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,10.29330775
A4615,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,12.1685554
A4616,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,10.27159261
A4617,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,6.64223358
A4618,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,7.598874686
A4619,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,14.63730054
A4620,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,0.013212011
A4621,0.246698863,22.80724798,1.227119996,4.485,1944,0.131343484,0.229971469,13.4354119
A4622,0.149218182,26.90395624,2.027542247,2.544883,1495,0.313682601,0.314418879,11.4234618
A4623,0.159469318,22.14617867,1.43712477,2.468338,1211,0.2844913,0.299752722,13.02701397
A4624,0.300948313,14.24610349,1.513604061,2.311633,210,0.198426082,0.216156339,15.23192357
A4625,0.324994318,7.37486746,0.807310987,2.182582,182,0.217317387,0.189299528,11.8894615
A4626,0.484071591,1.02309361,0.182580504,2.069682,846,0.244230434,0.114036655,5.73862608
A4627,0.222092966,15.60774489,1.177130744,2.015562,20,0.242686957,0.186662638,5.148884173
A4628,0.425873075,8.31284663,0.938160033,1.81928,37,0.201669559,0.141782831,12.55224186
A4629,0.298907536,27.5222019,0.539347906,1.139993,32,0.030282616,0.035031853,7.089844765
A4630,0.207954631,10.80318309,0.270000007,1.067822,138,0.082156509,0.030679581,10.45266309
A4631,0.185474462,0.1690034,0.100486645,0.995337,242,0.103191286,0.028296642,2.075096771
A4632,0.390193629,20.9036163,0.381573279,0.938172,295,0.096543461,0.030098877,30.8826578
A4633,0.270949002,2.09495177,0.181571982,0.928958,546,0.129430413,0.050832398,29.18847413
A4634,0.275011799,15.13245871,0.235003957,0.788183,339,0.054699987,0.023675909,31.18412996
A4635,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,27.94524489
A4636,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,26.78009961
A4637,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,27.50672288
A4638,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,27.37826128
A4639,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,29.93961336
A4640,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,30.45538728
A4641,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,8.933876299
A4642,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,12.87397657
A4643,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,9.308232433
A4644,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,29.196085
A4645,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,32.27071199
A4646,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,30.70869667
A4647,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,29.4318502
A4648,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,45.2295587
A4649,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,39.1311364
A4650,0.99769938,36.22931222,0.919600102,3.6439,210,0.101378262,0.340156104,32.91908714
A4651,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,41.92319263
A4652,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,30.32066153
A4653,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,38.55828033
A4654,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,39.89110517
A4655,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,32.93529235
A4656,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,46.16765234
A4657,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,44.8501244
A4658,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,44.82794605
A4659,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,39.97989092
A4660,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,45.2700749
A4661,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,39.53892837
A4662,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,41.10860418
A4663,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,41.56380171
A4664,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,42.03304686
A4665,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,38.57707971
A4666,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,31.46635777
A4667,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,25.51834032
A4668,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,39.67884448
A4669,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,39.36358503
A4670,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,43.76307332
A4671,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,27.17420207
A4672,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,11.59313332
A4673,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,14.19422568
A4674,2.549039773,58.72191437,4.470000054,7.4639,993,0.29732608,0.740899769,10.5075349
A4675,0.361471591,27.53908775,1.880000029,0.4061,1799,0.154273912,0.167487877,15.18582833
A4676,0.361471591,27.53908775,1.880000029,0.4061,1799,0.154273912,0.167487877,10.18183414
A4677,0.361471591,27.53908775,1.880000029,0.4061,1799,0.154273912,0.167487877,13.300299
A4678,0.361471591,27.53908775,1.880000029,0.4061,1799,0.154273912,0.167487877,14.6310601
A4679,0.361471591,27.53908775,1.880000029,0.4061,1799,0.154273912,0.167487877,16.35722153
A4680,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,15.09422906
A4681,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,13.39688576
A4682,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,14.88090457
A4683,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,17.01979939
A4684,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,14.61734499
A4685,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,12.68173961
A4686,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,16.06382574
A4687,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,10.58906757
A4688,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,9.56997126
A4689,1.651908575,38.660908,2.496529673,8.6111,837,0.179178238,0.23749027,10.04577227
A4690,0.246357954,22.77968639,1.224124799,4.4847,1944,0.194104343,0.229973563,15.05416171
A4691,0.246357954,22.77968639,1.224124799,4.4847,1944,0.194104343,0.229973563,12.79464709
A4692,0.246357954,22.77968639,1.224124799,4.4847,1944,0.194104343,0.229973563,17.32842417
A4693,0.246357954,22.77968639,1.224124799,4.4847,1944,0.194104343,0.229973563,15.22372616
A4694,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,17.25132221
A4695,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,15.69929407
A4696,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,13.47563061
A4697,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,14.8754009
A4698,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,13.82506386
A4699,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,15.65759536
A4700,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,24.39691598
A4701,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,21.80377797
A4702,0.11579752,4.89108751,0.700000022,0.3789,78,0.17446956,0.01665212,15.54523385
A4703,0.390077996,3.3100878,1.28899986,5.1361,1972,0.048065215,0.0313683,18.20761812
A4704,0.390077996,3.3100878,1.28899986,5.1361,1972,0.048065215,0.0313683,16.78381744
A4705,0.390077996,3.3100878,1.28899986,5.1361,1972,0.048065215,0.0313683,21.93166353
A4706,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,21.31209751
A4707,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,21.28145788
A4708,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,22.44690023
A4709,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,14.97273298
A4710,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,21.22175748
A4711,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,11.70568268
A4712,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,11.43500136
A4713,0.035119318,10.11308767,0.029999946,6.9311,2347,0.148669555,0.17201002,11.51899658
A4714,0.004721591,13.26904324,0.242950412,1.16,177,0.120321721,0.362920176,10.13300246
A4715,0.004721591,13.26904324,0.242950412,1.16,177,0.120321721,0.362920176,7.903298385
A4716,0.004721591,13.26904324,0.242950412,1.16,177,0.120321721,0.362920176,11.59692627
A4717,0.004721591,13.26904324,0.242950412,1.16,177,0.120321721,0.362920176,8.961278136
A4718,0.048755682,9.69456789,0.140000079,6.8611,2274,0.147760868,0.168722613,11.70614412
A4719,0.048755682,9.69456789,0.140000079,6.8611,2274,0.147760868,0.168722613,12.2951213
A4720,0.048755682,9.69456789,0.140000079,6.8611,2274,0.147760868,0.168722613,9.21154418
A4721,0.048755682,9.69456789,0.140000079,6.8611,2274,0.147760868,0.168722613,13.91023558
A4722,0.048755682,9.69456789,0.140000079,6.8611,2274,0.147760868,0.168722613,13.95790068
A4723,0.048755682,9.69456789,0.140000079,6.8611,2274,0.147760868,0.168722613,15.28491745
A4724,0.138702737,18.78619883,1.263363179,8.8759,3252,0.046165198,0.010708951,24.14864879
A4725,0.138702737,18.78619883,1.263363179,8.8759,3252,0.046165198,0.010708951,22.92951173
A4726,0.138702737,18.78619883,1.263363179,8.8759,3252,0.046165198,0.010708951,21.60765388
A4727,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,22.41475099
A4728,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,24.56148357
A4729,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,26.31679213
A4730,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,17.36116463
A4731,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,17.60624422
A4732,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,18.76096608
A4733,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,16.59728217
A4734,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,17.91472945
A4735,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,15.64092309
A4736,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,21.90476968
A4737,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,16.91036432
A4738,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,17.92912944
A4739,1.114768079,41.59590919,1.971000053,3.6739,67,0.107439131,0.301911767,17.61480032
A4740,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,21.22013361
A4741,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,18.25216786
A4742,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,18.40487145
A4743,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,20.19306047
A4744,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,18.89938969
A4745,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,11.17607908
A4746,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,13.62724526
A4747,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,13.74241387
A4748,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,25.01965871
A4749,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,26.68019413
A4750,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,25.26013725
A4751,0.615215522,9.46095914,0.854192089,2.413,230,0.011099995,0.183209634,25.15987358
A4752,0.789648761,22.06231685,1.518800008,2.8856,548,0.025026083,0.156706785,21.67691296
A4753,0.789648761,22.06231685,1.518800008,2.8856,548,0.025026083,0.156706785,23.48678642
A4754,0.789648761,22.06231685,1.518800008,2.8856,548,0.025026083,0.156706785,22.30450139
A4755,0.789648761,22.06231685,1.518800008,2.8856,548,0.025026083,0.156706785,21.30815753
A4756,0.789648761,22.06231685,1.518800008,2.8856,548,0.025026083,0.156706785,26.28066551
A4757,0.789648761,22.06231685,1.518800008,2.8856,548,0.025026083,0.156706785,24.30429531
A4758,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,24.82590182
A4759,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,25.52585963
A4760,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,26.31999212
A4761,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,22.42862392
A4762,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,23.11258544
A4763,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,21.75605805
A4764,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,20.78792705
A4765,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,19.22112413
A4766,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,22.03329667
A4767,0.618168001,33.67734499,1.219599816,2.6772,219,0.064008713,0.180930427,24.12539082
