bnti,AI,Altitude,LON,LAT,SOC,N,BD,Ph,NDVI,SAND
674.122807,0.542195448,3931,100.3583,34.4083,57.57540462,4.948800049,1.139237797,7.112516012,0.358647823,37.08421759
596.1639344,0.542195448,3931,100.3583,34.4083,57.57540462,4.948800049,1.139237797,7.112516012,0.358647823,37.08421759
739.85,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
769.3448276,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
615.0645161,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
726.2432432,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
821.1639344,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
625.0714286,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
607.6521739,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
522.2830189,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
674.5,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
657.375,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
647.35,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
572.7894737,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
689.3943662,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
577,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
529.2763158,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
567.828125,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
601.7818182,0.56641909,3602,100.8833,34.6167,69.19043276,4.649599857,1.128339295,7.283996772,0.447682619,35.7904344
545.2461538,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
439.0606061,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
629.027027,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
742.8041237,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
656.1862745,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
705.7358491,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
689.4591837,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
712.5111111,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
754.1881188,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
714.4299065,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
675.6407767,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
685.0442478,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
752.1086957,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
