bnti,AI,Altitude,LON,LAT,SOC,N,BD,Ph,NDVI,SAND
8.514490102,0.426815995,3113,101.2,37.6167,42.1752002,3.675600012,1.242655992,7.776477273,0.4215087,42.04986054
8.531723983,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
8.493337951,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
7.425283316,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
7.758569517,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
5.53740066,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
7.707069213,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
7.045014928,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
7.689192878,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
6.668875134,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
6.65076931,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
6.936310855,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
6.679988554,0.209614024,1700,111.2239,41.2528,19.9032127,2.057200006,1.383529545,7.955454545,0.204521745,52.13481818
6.828952368,0.155516343,1439,111.8949,41.7788,12.71525738,2.203907244,1.408727273,8.14875,0.189569563,53.11173295
6.824629983,0.155516343,1439,111.8949,41.7788,12.71525738,2.203907244,1.408727273,8.14875,0.189569563,53.11173295
7.236662245,0.155516343,1439,111.8949,41.7788,12.71525738,2.203907244,1.408727273,8.14875,0.189569563,53.11173295
6.985620736,0.155516343,1439,111.8949,41.7788,12.71525738,2.203907244,1.408727273,8.14875,0.189569563,53.11173295
7.148489121,0.155516343,1439,111.8949,41.7788,12.71525738,2.203907244,1.408727273,8.14875,0.189569563,53.11173295
8.425384529,0.155516343,1439,111.8949,41.7788,12.71525738,2.203907244,1.408727273,8.14875,0.189569563,53.11173295
8.110429173,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
8.503384545,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
8.468518344,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
5.50645333,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
6.714223695,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
6.598931809,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
6.782111484,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
5.934680229,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
6.16600979,0.222656819,1409,107.4917,37.8167,7.177004752,1.350399964,1.386659388,8.3,0.180969566,70.66383174
6.645951754,0.267757452,1118,117.5,44.5,27.27500057,3.625,1.310661157,7.756198347,0.246795654,54.29504132
7.420991273,0.267757452,1118,117.5,44.5,27.27500057,3.625,1.310661157,7.756198347,0.246795654,54.29504132
7.183818615,0.267757452,1118,117.5,44.5,27.27500057,3.625,1.310661157,7.756198347,0.246795654,54.29504132
7.471984477,0.267757452,1118,117.5,44.5,27.27500057,3.625,1.310661157,7.756198347,0.246795654,54.29504132
7.942040778,0.276068828,474,119.65,43.0333,15.39999986,2.924800072,1.365559659,8.013039773,0.189917386,48.26011364
7.905021338,0.276068828,474,119.65,43.0333,15.39999986,2.924800072,1.365559659,8.013039773,0.189917386,48.26011364
7.816023285,0.276068828,474,119.65,43.0333,15.39999986,2.924800072,1.365559659,8.013039773,0.189917386,48.26011364
6.440873112,0.210144465,1068,116.1658,43.8397,18.41172826,3.144454368,1.404419912,7.904886364,0.18854782,58.82768621
6.653360775,0.210144465,1068,116.1658,43.8397,18.41172826,3.144454368,1.404419912,7.904886364,0.18854782,58.82768621
7.51447875,0.210144465,1068,116.1658,43.8397,18.41172826,3.144454368,1.404419912,7.904886364,0.18854782,58.82768621
7.704991386,0.210144465,1068,116.1658,43.8397,18.41172826,3.144454368,1.404419912,7.904886364,0.18854782,58.82768621
7.717159455,0.210144465,1068,116.1658,43.8397,18.41172826,3.144454368,1.404419912,7.904886364,0.18854782,58.82768621
6.499097107,0.376714975,1943,106.3911,36.285,30.23696035,3.393440038,1.278920325,8.115225981,0.282526076,34.17120997
6.909145743,0.376714975,1943,106.3911,36.285,30.23696035,3.393440038,1.278920325,8.115225981,0.282526076,34.17120997
6.746127497,0.376714975,1943,106.3911,36.285,30.23696035,3.393440038,1.278920325,8.115225981,0.282526076,34.17120997
7.893282722,0.324118617,1142,113.3583,38.85,24.44320029,1.975199964,1.182474432,7.6678125,0.360721737,46.59414773
7.938592767,0.324118617,1142,113.3583,38.85,24.44320029,1.975199964,1.182474432,7.6678125,0.360721737,46.59414773
7.864939818,0.324118617,1142,113.3583,38.85,24.44320029,1.975199964,1.182474432,7.6678125,0.360721737,46.59414773
8.025306367,0.324118617,1142,113.3583,38.85,24.44320029,1.975199964,1.182474432,7.6678125,0.360721737,46.59414773
7.920103917,0.324118617,1142,113.3583,38.85,24.44320029,1.975199964,1.182474432,7.6678125,0.360721737,46.59414773
